count	reward_sum	squared_reward_sum	length
648	-70.13135153503343	10009.810537843754	516
649	-95.09207413606035	7.852567382162015	2000
650	-92.63351021617734	5.8801388291498045	2000
651	-143.50123334339463	10014.330622215179	707
652	-96.30346841651769	10004.358310834214	255
653	-105.41610093975244	10.765256267781789	2000
654	-70.26622195758212	9.86290842333786	2000
655	-94.7454346661199	10003.580126148845	291
656	-93.93509110041938	9.516123131829719	2000
657	-53.28086061951613	5.427942663196898	2000
658	-107.90662013333808	7.279960119521295	2000
659	-86.20852614339194	5.434861352403113	2000
660	-85.14706963552996	7.224544716954546	2000
661	-104.55010130100553	10006.146862897724	559
662	-118.71061196298707	12.61442257892038	2000
663	-161.87332911133024	10010.628810255552	1756
664	-98.95415303994169	10005.390997704822	448
665	-24.146684522908345	23.71607673782003	2000
666	-92.22790394680058	7.117748238098319	2000
667	-73.73667374513452	6.129332529043373	2000
668	-98.45902230654701	10004.88803819834	331
669	-84.27488312400591	13.66616861765529	2000
670	-61.80424652064277	10.97487408338788	2000
671	-102.99130654230869	9.819819637223066	2000
672	-102.18964534370252	12.176231570475721	2000
673	-73.90104659843632	6.5928978342914535	2000
674	-118.92690628615937	13.653651650544075	2000
675	-89.45527174988293	10002.44934371535	204
676	-47.90603798267738	10024.953430935313	1267
677	-142.58116053954512	10008.38783563319	1345
678	-78.61269744583275	8.307225700211278	2000
679	-55.660924840467736	9.519221715036108	2000
680	-72.38715970106644	5.5520907039764245	2000
681	-101.66811536480908	9.357217900650847	2000
682	-93.587339767843	10.488072737700193	2000
683	-149.50900415817722	10015.106149436195	1328
684	-74.66973454904213	6.944859467857999	2000
685	-80.72278536715129	11.513010058981349	2000
686	-89.87478643147003	7.796320350180368	2000
687	-81.76941658051442	7.7695961614051	2000
688	-79.70956500730928	13.343462412911492	2000
689	-91.64425765454483	10003.047542530658	211
690	-70.69741368185215	11.860610419805221	2000
691	-170.13910867663353	10015.16932971489	1616
692	-70.09506574182765	6.157445249370005	2000
693	-45.017319163387306	16.647303333067057	2000
694	-69.00054110581517	9.012208621643984	2000
695	-87.72780043443625	10003.888878487993	187
696	-35.84779811800611	10019.576067617545	560
697	-89.45546530755695	6.635338436157815	2000
698	-84.67662951323469	16.64613115521413	2000
699	-70.13085339669408	11.076292077250164	2000
700	-98.64783261983173	6.24921242857991	2000
701	-54.079997251679806	15.850533003706625	2000
702	-64.79986359354139	6.27218197038769	2000
703	-99.62043227326065	10010.315156936435	310
704	-138.1183949818437	10013.76045133659	1109
705	-68.72999532935383	8.280573058681446	2000
706	-73.11864719284219	6.374681147914497	2000
707	-78.90737290414214	10013.063815705571	822
708	-124.9369167466464	10013.860096973773	1173
709	-92.375707797912	7.302901253540207	2000
710	-87.48171138257456	11.490904806673463	2000
711	-89.51427893317887	10004.834662674642	139
712	-71.67882123296734	7.641696354692503	2000
713	-76.94382111026117	5.640647675952812	2000
714	-70.65515180124808	10015.407324544112	982
715	-39.93689244602157	12.95799727449781	2000
716	-67.96463530099155	9.055567664856662	2000
717	-67.46767018639667	9.610033759097947	2000
718	-45.70581821605896	22.651079899004863	2000
719	26.476586331906468	26.442683074454436	2000
720	-47.07188705851109	8.905477998958691	2000
721	-72.71478438585285	10007.364773758514	227
722	-33.264175819590676	17.939685182477326	2000
723	-91.18280687564275	7.366706570869561	2000
724	-43.468220355614946	7.719034905413837	2000
725	-64.83176620374554	8.843373380929705	2000
726	-91.30443668663413	7.660172647081964	2000
727	-114.61005189834411	10010.171451321285	172
728	43.77225906392376	38.9172465624406	2000
729	-56.07474809739399	6.663871018331059	2000
730	-79.30894611748525	10005.947701035215	175
731	-64.49943848533361	9.962450517841969	2000
732	-64.95510787635516	9.943412823184383	2000
733	-37.54292326657958	9.197198973518061	2000
734	-88.60376390262297	10002.944580850803	201
735	-17.655835403635365	10025.078224452056	1049
736	-57.842046087034014	13.13098908653485	2000
737	-84.42587722039335	10.354728190262694	2000
738	-54.09407680878514	16.88995838593184	2000
739	14.021944024133626	21.566380394617614	2000
740	-102.69999177779901	10013.748577634331	359
741	-99.01265296332396	10013.555146215003	285
742	-11.848845812733838	20.031352118769313	2000
743	-31.893494939079744	10014.290076193804	709
744	-83.67700915549075	10003.586385245846	183
745	-91.42331633688148	12.240913578186486	2000
746	-9.194665698392527	15.23115975046185	2000
747	-104.3450964941533	10007.172087710363	1144
748	-95.67270617010897	12.96616158795044	2000
749	-68.30125069122066	10008.131615240442	637
750	-76.73391526931074	10.185801095589166	2000
751	-74.21020898122876	5.902757933985561	2000
752	-64.47727988301655	6.183343968493432	2000
753	-94.61500863589026	10006.84192526097	387
754	-89.54821171409682	10.452394356132423	2000
755	-94.97619344156195	14.394559546041808	2000
756	-68.63664319536764	5.679977937182942	2000
757	-87.54975287499872	5.7194465534775585	2000
758	-49.68088152335582	10011.620287160018	425
759	-69.56952733695489	10009.8519576474	761
760	-109.81037284711903	8.287379413347614	2000
761	-41.69027531918685	6.857395432465216	2000
762	-63.023323947313784	8.179707358282002	2000
763	-52.67136174157989	14.514368009750427	2000
764	-29.47226092123332	16.471278651538526	2000
765	-88.40490411007431	12.027154320251686	2000
766	-106.5948130520288	10011.859585823415	441
767	-12.302032785133521	14.359108485411708	2000
768	-55.30800983270669	9.87228437016071	2000
769	-100.95437463032428	10015.112723528973	1675
770	-79.64470253673554	10004.558999668421	173
771	-15.09685962540078	18.80591877681754	2000
772	-77.0569640042998	18.061927281579475	2000
773	-117.92893979213892	10005.042927810497	682
774	-88.2203122236604	11.405110111959171	2000
775	-133.32661274350528	10013.265685625645	580
776	-60.64933979058192	9.298382818107129	2000
777	-11.262724958099025	24.118862271456273	2000
778	-59.361905566133125	10009.614192652565	443
779	-70.66973626526975	9.680134261875464	2000
780	-43.721425905856904	5.257359914185613	2000
781	-97.89813092043744	10013.691800912839	269
782	-120.31482038846022	14.764805273418563	2000
783	-86.26465561846929	11.269488945682452	2000
784	-127.66994260666715	10005.586135954232	1230
785	-173.51674430061382	10016.191716158197	1667
786	-104.94855620307162	10009.30057284632	454
787	-63.622321471036855	19.248352621335123	2000
788	-28.991277193526322	16.124817312822046	2000
789	-82.54584589756003	10004.16971663382	201
790	-42.50097655479601	11.279646691118149	2000
791	-55.810797604356175	7.1740345343767515	2000
792	-85.69148856034619	10003.487706453052	205
793	-50.3201778181453	10012.174627364198	444
794	-49.7603060712021	16.92747365171991	2000
795	-8.852931643763895	10025.849826298096	506
796	-61.95320863195045	9.730275391907364	2000
797	-99.69865246322782	10010.330329671608	294
798	-90.22939102503884	10004.421486731502	306
799	-77.71933964814762	6.474192002357923	2000
800	-51.98148466883548	27.036101379873028	2000
801	-79.23338310702152	10005.24254204982	252
802	-51.728317816972854	10020.508169818448	633
803	-96.71049195260228	10012.438769207154	284
804	-105.129554809919	10011.49730965544	572
805	-93.43576354956116	10021.59808170542	1656
806	-89.67370956943691	8.300742129583927	2000
807	-89.57278303992199	10003.837603108152	172
808	-9.636284711400636	19.936229831457055	2000
809	-31.440369761487545	10015.92293792226	623
810	-68.75644358684698	10022.416861725173	618
811	-94.54213533811328	10.62160228086012	2000
812	-83.85998161049989	10005.70814840395	382
813	-95.17754734365852	10009.858167504552	325
814	-120.83144154703226	15.709348132105454	2000
815	-102.62322764014766	12.277837570048845	2000
816	-108.20405569817969	10008.144272078229	223
817	-61.529920616170116	19.148294853067068	2000
818	-91.91505311111789	10004.445844650976	188
819	-113.76334335486385	10011.03909886185	252
820	-126.4727493784934	10015.210974558522	1745
821	-85.36185352899282	10004.21932659823	128
822	-89.18963172563092	10003.4671353493	231
823	-9.833377203394752	14.074040621009601	2000
824	-31.52142846237972	10.001254070362153	2000
825	-46.47696818609889	10026.954491268287	538
826	-100.42672709901507	10009.066016442956	166
827	57.83295274253662	37.33172656808386	2000
828	-89.80548308104979	10007.238061087024	198
829	-76.68888237457811	10.412724162707743	2000
830	-50.78027973199808	10011.97704068396	447
831	-84.15716752080924	7.856329719507303	2000
832	2.5724774569887203	18.802081014822395	2000
833	-36.20329662985609	18.662134740261813	2000
834	-90.22473453575427	10018.457241834061	563
835	-60.46932303305014	20.62672323690212	2000
836	1.8549372814129128	30.030610986458655	2000
837	-26.303552464937184	13.789522658860994	2000
838	20.119510221928373	29.219256863421005	2000
839	-11.31328736229303	21.51619361256608	2000
840	-64.03794084398955	15.214940268561795	2000
841	-88.0881676320765	10003.994635941743	208
842	-86.00393095007567	10005.557266833917	229
843	-53.10031870603162	10011.747694285428	418
844	-59.38927252760662	10010.545267218773	370
845	-65.4788009001108	10011.959531861832	593
846	-17.048507619595316	14.726887255023655	2000
847	-98.42766331144612	10005.951083988792	397
848	-91.04469649987263	14.604465299481143	2000
849	-106.9296752438107	10009.664154974618	808
850	82.67942140230899	37.427616028073786	2000
851	53.695253997517966	30.038975437059317	2000
852	-16.404043463774354	18.353279084515048	2000
853	-32.4522537623934	11.662970085499017	2000
854	-102.47660359307122	13.72420186284623	2000
855	-87.47430290953903	12.847044151536506	2000
856	-133.09816199117188	10016.849584876596	1704
857	-7.733542932899427	20.635070640695524	2000
858	-2.615590669931661	17.09798958776612	2000
859	-85.89477560095158	14.03637234156307	2000
860	0.08139000192861219	20.664689116340092	2000
861	-67.75355485616437	18.571435756222172	2000
862	-52.07691988032073	18.580486609865055	2000
863	-51.74817329439502	10023.583313103913	561
864	-71.47668793764151	10014.28312931869	828
865	-37.99764959282653	8.574398805877484	2000
866	-81.25475821150563	10019.834370668084	965
867	-98.2301847718863	11.40635006622717	2000
868	-5.964220087810234	32.51940189052068	2000
869	7.878456489451366	19.27713526854851	2000
870	-42.690071911913215	10022.7978453297	236
871	-88.5894436773513	6.792859959255893	2000
872	-18.561752461578195	10030.394446174118	340
873	-72.396873864942	10007.977989693341	170
874	-128.51470716668584	10008.772342560726	1753
875	-73.42239128096833	10007.127077014791	229
876	-62.22724104282539	10010.790930214529	218
877	-158.19069202564782	10035.54613139025	1681
878	-76.8894674895221	10005.734881475744	202
879	-108.78655920052238	14.516875562337717	2000
880	21.506802168428813	25.31441673408766	2000
881	131.09021284579364	44.65100009909771	2000
882	-62.17282427903365	22.546572784982985	2000
883	-126.95074219383146	10004.748809183166	1108
884	-85.4066576415624	5.440702951788541	2000
885	128.96863662850654	42.176407086949645	2000
886	-65.62846651179629	6.185970924915841	2000
887	-114.14179907962523	10010.473992030462	635
888	-54.9851236361367	10016.51359742079	326
889	-75.1925251446023	12.39237003372292	2000
890	-94.05251304986535	10.775987754428332	2000
891	-35.30646169310359	18.555702160804955	2000
892	-47.98069414054468	10015.587100001876	425
893	-167.39632990740807	10013.657727439744	1509
894	-99.08488014777198	10008.447558985532	206
895	-55.16695275257534	10020.518908762026	1221
896	-93.31590284317966	13.515308589618495	2000
897	-29.539789893132657	13.024225935817402	2000
898	-78.04814615427142	10006.508959650551	180
899	-44.25490845340728	19.29928947930497	2000
900	-95.69735863196347	10008.621122979099	257
901	-133.37271160897427	10005.935578807957	1587
902	63.68120426559139	10048.64592047447	841
903	-80.40343496958522	11.312804727117515	2000
904	-60.04597112356869	16.690433159443252	2000
905	-17.94216012057577	27.243594240107576	2000
906	-94.65924135455313	10006.038033522727	332
907	-87.46233617424112	14.40972533748427	2000
908	-79.70986527206	10.201942633633871	2000
909	-39.24833370208252	23.74787899093574	2000
910	-13.353582832452538	15.913957462602887	2000
911	-28.66273813909818	10026.897220420575	589
912	102.91930200298779	42.55710544849855	2000
913	-80.00655887902803	10004.553176578951	255
914	24.158113362285874	10030.657291373553	785
915	-24.882222080842993	10022.774353679457	461
916	-56.00486621408318	10011.5770070285	393
917	-19.75463567812875	10019.847625763065	470
918	-65.85644256883283	11.024268604169988	2000
919	104.76937319578772	32.8042834534933	2000
920	-72.70240100121966	12.321386923730612	2000
921	-99.29879156117919	10010.864312027163	249
922	-84.4147338551907	5.523988717593288	2000
923	1.396197405722802	10025.391237525833	854
924	-62.34361315993893	10024.013357125139	820
925	-93.81084782742668	16.348543389242867	2000
926	-63.95506454264856	10.891217445151302	2000
927	-79.46982071848936	8.023982801712409	2000
928	-88.028992830606	10012.222744491439	421
929	-68.38119518552925	10.316951682179438	2000
930	-91.55349016470979	7.716996850541195	2000
931	-104.20192986154294	7.859825545979352	2000
932	-151.96369746919214	10011.116155550355	1369
933	-75.50944091092751	11.394667918511967	2000
934	-70.23005201737975	13.617208746279012	2000
935	-114.13271470392192	10.643668511604895	2000
936	-58.56465335724012	10014.35557738968	749
937	-38.71525420155927	10023.911795612043	916
938	14.859618568678727	22.66116010374754	2000
939	-85.19181385317468	6.835972937830654	2000
940	-89.91324221966605	10003.892337431704	214
941	-66.79353954981164	10028.395373647001	1652
942	-43.7838701081682	10019.452127213894	735
943	-89.04934229406359	10003.940392545413	187
944	-86.6465505127443	10.562976897288483	2000
945	-59.55392896144675	12.551291291965288	2000
946	-71.42001756587364	10013.667126576414	728
947	-97.83587392881715	10006.57491683642	170
948	-95.38169653584546	13.844374334748625	2000
949	34.981462546842124	10032.123133835732	1227
950	-82.97906478551677	11.258260580923531	2000
951	-33.93654271005838	16.788272439827363	2000
952	-61.0106999541089	12.011276545282673	2000
953	-26.719963924233767	10018.576340856738	517
954	-68.90388078410372	10006.565617787246	366
955	-91.20491791064448	12.773795725369604	2000
956	-25.01451033864592	12.135952126259157	2000
957	-73.09122567620311	4.786836343878329	2000
958	-97.5992161045619	12.594954901281682	2000
959	-8.092861702696458	20.378629282427397	2000
960	-51.00815979454859	12.734133869541294	2000
961	-92.52345601870674	11.22901450178413	2000
962	-59.095418468665926	10008.700226066425	614
963	-5.317473830601406	24.776802301432404	2000
964	-104.87685006142812	10008.784906625007	235
965	-77.875670642522	9.715203140281998	2000
966	3.047118893140122	15.678578370377123	2000
967	-102.02815064624669	10.755634259124074	2000
968	-73.07362936337081	4.501888573249677	2000
969	-126.13431418494378	10011.235445546059	913
970	-9.791816159556433	10021.51517045708	894
971	-61.93583908977026	10.403299644101553	2000
972	-80.77282816905033	10004.583211253976	260
973	-80.36847077501722	10004.920147487672	144
974	-141.64345631378686	10010.721961633326	1077
975	-86.17196076482503	10004.095169758117	172
976	-30.524303313176276	10019.613799069253	957
977	-62.12773529477882	10009.57940894298	420
978	-34.472484462330655	10028.85769617555	908
979	-0.6549373056201633	20.76079357519077	2000
980	-97.85858004797522	10004.496936514579	253
981	-81.65074348289978	5.8485684662177775	2000
982	-5.921072535563525	10025.330384481107	931
983	-66.21558560750657	8.753854634481259	2000
984	-98.20125789197688	13.67286139355613	2000
985	-53.7974635356194	13.655045641527417	2000
986	-82.08177510700003	8.929543876255005	2000
987	-75.21997018014288	7.9768670413464235	2000
988	-88.29748454752028	8.831808087790947	2000
989	-54.54102168170836	10010.20836157968	365
990	-97.6380195387703	10009.525313176187	301
991	-28.717384697320437	22.57376019188462	2000
992	-37.814125898049795	14.276999999646762	2000
993	-78.1145207332371	10007.447234427842	180
994	16.293873725373004	10026.804922539879	832
995	-45.53195455615176	10.059221771964218	2000
996	-61.25365116592034	11.596325427376227	2000
997	-96.11685819579732	14.866226611171088	2000
998	25.96673664482582	30.405340411448165	2000
999	-124.45782695305067	10021.302310000809	1489
1000	-73.4570111818819	9.009240746817216	2000
1001	-89.58489454986835	10006.90096424029	189
1002	-84.66238859297496	10011.101918981944	472
1003	-99.98108481916039	10009.825278358732	379
1004	-86.15796973451371	11.278470805131253	2000
1005	205.28944224286315	62.48431559377614	2000
1006	-8.735109873239438	10030.93004672342	1239
1007	-48.85786336331641	10015.234789999862	310
1008	-77.20483648888552	10007.729255752572	315
1009	-81.25395449757971	7.271294963149678	2000
1010	-3.9987792361862753	20.52180851001443	2000
1011	4.181342431441105	23.20517175914486	2000
1012	92.09320385159592	34.70520062919699	2000
1013	-12.878200390504844	10022.470723755354	535
1014	3.631243077945541	10026.916647105263	1098
1015	89.9048551583206	36.14498149860922	2000
1016	-68.23528707937226	4.407969693612326	2000
1017	-34.85740902182973	15.128847288978486	2000
1018	-64.91697869973152	5.448160399191962	2000
1019	-79.82914610028594	10004.880241884433	205
1020	-16.51333277918702	12.943973092472532	2000
1021	24.810586596280743	10031.13580200941	1314
1022	0.9965190343743423	16.7493202033095	2000
1023	-66.01964247705133	10010.845787200127	200
1024	6.097421736260233	23.422989482559142	2000
1025	-16.222436695562862	10027.806728686519	739
1026	-26.463486358425897	10016.147114476871	744
1027	-82.74420569773795	10008.790759039864	297
1028	-59.851953280279844	5.118594095058437	2000
1029	-70.29262255600719	21.81386493041419	2000
1030	-96.46777048396451	10003.066094021358	292
1031	-45.32124732027244	10018.65474559177	248
1032	-70.2572069784552	6.916453199492199	2000
1033	-27.0867495806998	18.6116271447003	2000
1034	-59.44369093769547	10036.3381200864	1408
1035	-26.990103586172324	10024.631666751646	301
1036	-110.29089769473633	12.842263390756784	2000
1037	-17.402679002115825	12.359624440778083	2000
1038	-6.57989914753864	10030.242744487927	1603
1039	-26.107189256080915	10018.82107292923	709
1040	-73.67063075478025	17.037650010982468	2000
1041	-83.19176195670416	10004.923605730215	217
1042	-30.415083369632868	10024.725863923502	778
1043	-91.80132844216573	10008.4694046503	212
1044	-123.06332609330389	10004.73309865727	1039
1045	-39.87393007864182	11.970341854216237	2000
1046	-92.53438728282693	11.065670270375113	2000
1047	71.32056514664183	10045.671666066906	934
1048	42.739992305858124	10038.127038463945	1084
1049	72.83888369631805	10042.007766266517	1213
1050	-93.35606507452759	8.706946379499394	2000
1051	-28.214637767004376	10032.692072593274	1183
1052	-80.17943023245073	6.808686895013549	2000
1053	-15.999282439048857	13.875815752110599	2000
1054	-85.85630256833788	10003.965820202528	126
1055	-66.96369261716353	6.406836149078247	2000
1056	-84.46779533528746	10013.945541738367	578
1057	149.34927251250687	49.319695981630474	2000
1058	9.012386859696386	28.441569305134554	2000
1059	23.565502761428462	25.42718766008862	2000
1060	-19.9528805161617	10018.609783989332	584
1061	16.611581348062607	24.422736452744125	2000
1062	-18.581665649048066	16.096860799132415	2000
1063	-48.996680175017325	17.567228235559284	2000
1064	-19.95169737090778	10020.740068601855	607
1065	-78.48256593818708	12.31803324904828	2000
1066	90.28165070445148	32.323608655034185	2000
1067	64.40788953131403	30.58830053079371	2000
1068	-24.61424152079794	8.76447846055323	2000
1069	-40.29235882399211	10013.941180801037	438
1070	-46.00108631840842	10012.923604488196	366
1071	-88.81148157331062	14.340083769936097	2000
1072	2.9879047387703674	18.87519451178157	2000
1073	-25.631861794005463	15.307450456643968	2000
1074	-8.674407633466846	15.206177719033812	2000
1075	-30.623395288837955	10016.837091088637	454
1076	-4.296288372133527	19.767366224711445	2000
1077	13.691454801381767	10030.856365283053	568
1078	-14.093190942058603	14.124013706699749	2000
1079	-80.62486119411155	6.914395303658239	2000
1080	-3.452465824976163	15.971444947332193	2000
1081	-90.48216834697092	7.812203047127721	2000
1082	-77.05419822468811	7.0746567211138105	2000
1083	-19.564825890463524	10021.493083022808	459
1084	-112.4677995894567	10018.049331411465	1277
1085	-61.2785164428419	10010.4887955893	297
1086	-91.09684207923804	9.012273553570386	2000
1087	-66.73713451654044	14.004794260757322	2000
1088	-68.71223886326983	10006.555086563509	365
1089	-7.820594261578648	10027.111769534516	462
1090	-109.84869857573304	10011.904692864808	552
1091	-23.427546087430173	10016.115641687664	550
1092	-8.537106553804863	18.544331662564833	2000
1093	-20.957788432675912	16.648027263143717	2000
1094	35.57660137334574	24.106167030198435	2000
1095	-97.65613517451429	10003.555000147868	287
1096	-24.911376007999113	16.4874203624682	2000
1097	64.85654574813469	33.589411039235685	2000
1098	-67.97071223410671	10023.170989100752	1124
1099	193.7448198461916	49.63234820159865	2000
1100	-67.28696942888259	19.789390802259277	2000
1101	-90.05882650486433	10007.945553946238	209
1102	-53.1343384814523	10014.728523731308	374
1103	6.984568047002341	10026.109029911479	596
1104	-33.125545974246634	10015.949325858446	484
1105	-122.96273660384863	11.348900683744983	2000
1106	28.749325024488684	29.440045719901782	2000
1107	71.44115307283616	10041.940893297287	1037
1108	-83.64531244533889	7.373554823178333	2000
1109	-75.25728931813138	10005.602406052298	208
1110	99.28525665358119	43.96464918710878	2000
1111	28.926679765494946	30.042270012841655	2000
1112	-116.4213486062945	10010.821291630273	239
1113	-68.50112147942532	4.7769623151844565	2000
1114	-41.31330628958301	11.533331505713237	2000
1115	-21.178233319742684	16.655682180052636	2000
1116	-71.11323049830669	10017.51198628304	616
1117	90.35330450456868	10045.415653180966	1118
1118	40.97457086007179	10033.463590309753	851
1119	-58.02214014223093	9.624112558703128	2000
1120	-35.97068720464705	10026.536829798339	1715
1121	132.15011628702823	46.87740068505753	2000
1122	-2.2511403726770123	29.086960431211335	2000
1123	-53.392602454987305	11.607282986160488	2000
1124	-24.79329135362408	17.785591848910126	2000
1125	72.29208199988338	34.82884493353626	2000
1126	-87.7014351471318	7.180928839602362	2000
1127	127.31478918235877	10051.221758643436	1495
1128	227.5884525247439	56.34381334685906	2000
1129	-92.2353740303771	10005.870930138946	197
1130	-21.09309409077997	10019.41635455174	472
1131	-19.555539417652568	13.004745338834976	2000
1132	-33.78024085344953	14.368711828802422	2000
1133	-85.46616456659565	10003.93467938664	159
1134	24.0733308532745	10034.188691877718	771
1135	-22.107036894955414	10017.662216953904	501
1136	-2.110929291588988	10051.829738052189	1151
1137	106.56498340511547	10059.341593848114	1824
1138	-22.816465163669935	14.00551044150432	2000
1139	-1.377676589709155	34.92710957807244	2000
1140	-84.39389948507025	6.581995161261415	2000
1141	174.88143950171363	58.04890856179949	2000
1142	134.1729216397935	48.85794120070287	2000
1143	-71.82335077559983	8.68678471952263	2000
1144	-101.12956526931023	17.023904421448755	2000
1145	145.7276198502185	47.93947372058975	2000
1146	-65.80041728332397	12.95321502446596	2000
1147	-25.940885904235458	10023.020168989975	611
1148	-88.65748006152238	6.644056514867901	2000
1149	-55.61169052072411	11.20114415626822	2000
1150	-75.14023812303084	11.338963572365673	2000
1151	48.863876395218064	31.41533486954323	2000
1152	-91.07769545507752	6.3429949879503855	2000
1153	-78.21830987370568	8.66951282077666	2000
1154	-68.80987562580013	13.56103272950768	2000
1155	92.96257865103271	42.18969478456385	2000
1156	37.067790876123766	30.902183834951874	2000
1157	-74.73964157878206	11.84195897563138	2000
1158	-9.769322896830916	23.609656155855365	2000
1159	-131.06224653543492	11.474256747802478	2000
1160	-13.043603978591515	15.563384365047323	2000
1161	59.900434857030156	39.58737862397799	2000
1162	-0.2015752866886814	8.952870300842621	2000
1163	117.68808895945483	47.96994786080928	2000
1164	-54.85252162143786	10.113367756399269	2000
1165	59.34908200537291	34.83595760805876	2000
1166	-37.82229306014429	18.387293926648997	2000
1167	14.423405710752121	10027.757600655055	769
1168	-21.495011266232954	18.601894352647623	2000
1169	-25.7345210961048	10046.797719707372	1554
1170	-27.833476963069955	10024.413092288987	926
1171	-49.9060657750709	4.866514595040869	2000
1172	17.077563319314677	10056.733286426492	1970
1173	-18.137346693284655	10026.82208114968	622
1174	-136.0640475947627	10019.06549048471	1581
1175	-6.018295810060441	20.265104699738988	2000
1176	126.41939538735134	54.40764789736913	2000
1177	-61.76711582861425	11.63961459247809	2000
1178	-25.692321746994338	14.33621656153353	2000
1179	30.583883703514207	24.44555207158782	2000
1180	-12.107480111814501	16.787275359073334	2000
1181	-106.89233615647484	9.34585016040784	2000
1182	56.509913712319005	33.002351193497645	2000
1183	-17.406315587578558	25.16852928317559	2000
1184	6.151971943646052	25.534580778866374	2000
1185	287.9215195087441	75.12049563118865	1439
1186	-16.130457867306323	10.873368446906959	2000
1187	-17.545168992384387	14.699206675084536	2000
1188	200.6015055409748	63.27497270153387	2000
1189	-46.81279259724384	21.71794050508678	2000
1190	-66.02814198695214	6.661586654000561	2000
1191	137.4821709592207	60.28787763885002	2000
1192	-112.390689332507	10.405149813086245	2000
1193	-77.52940312386772	10006.422922971358	163
1194	-21.1558010725747	11.059636788063116	2000
1195	-20.652953056232285	17.68236766400856	2000
1196	232.93684834419415	68.9356436833989	2000
1197	-119.78023939488517	10019.54383086757	566
1198	-32.766851823331024	10019.94678253777	584
1199	8.321112142182997	10026.96391808352	726
1200	-105.69477184722554	10007.408193990634	567
1201	-86.06700816537955	10013.198312447283	307
1202	130.24977592642077	51.698564464537164	2000
1203	28.18447449195288	32.73841987915012	2000
1204	134.62345397575666	41.23889098529135	2000
1205	-144.9072895931753	10018.380733211423	1682
1206	-15.954485867070147	16.543461904602374	2000
1207	75.32298012243554	34.74370244700016	2000
1208	-74.32913068966002	10008.01760267976	261
1209	273.6108294719483	67.43298294887543	1710
1210	-5.3662491910957755	10025.967100450333	525
1211	-30.660690699094474	10022.005993028908	416
1212	-11.097064650099453	21.91968990034895	2000
1213	47.453806572494265	27.070610305832318	2000
1214	167.02775722321255	55.376657521214604	2000
1215	-3.1085865555201795	26.502764940348044	2000
1216	2.0525579084149825	10029.074222424057	712
1217	-23.62519110962416	14.90573688809205	2000
1218	13.583722433957613	28.518152903426323	2000
1219	15.293270669459424	22.41844322304598	2000
1220	-56.46181155628374	16.36051864388239	2000
1221	-19.523221522635822	10024.435789527011	421
1222	-37.907017983957246	10021.314807967874	613
1223	12.289695200611618	10032.429455941827	740
1224	-50.09650804926056	10025.962919265286	724
1225	-52.29699636087095	4.6258560641761655	2000
1226	3.4869628747646932	21.788448127043562	2000
1227	78.92553168021904	39.20554587162542	2000
1228	186.34655855001301	62.45466325156589	2000
1229	-49.04352395223758	21.35754635782525	2000
1230	18.333663650937062	22.988937631984832	2000
1231	81.29223844924569	39.4260062436028	2000
1232	-38.30964544901527	9.780011488785377	2000
1233	43.31760310689979	30.8710325990483	2000
1234	282.79904395295085	71.11016521458647	1559
1235	-16.7631527814972	15.549164750602207	2000
1236	54.890180965892796	10041.428140946873	769
1237	-53.318090182442326	4.66729967962904	2000
1238	295.4908846638357	86.64086870426864	1293
1239	60.981334424571514	34.47659582986968	2000
1240	173.48072933501297	52.99411761489462	2000
1241	-47.73685678413643	11.025861348815685	2000
1242	-63.10985773472486	10009.634161299913	239
1243	-19.24570566196448	11.64679374989547	2000
1244	117.67085532645349	44.02960745757497	2000
1245	-27.143207426020638	10032.72106569056	941
1246	293.09299035245573	83.9132372719251	1295
1247	253.7990140507701	70.27417550679935	2000
1248	26.578809503969527	38.17459880024914	2000
1249	40.84813771394496	34.158460526960376	2000
1250	-58.910545544244506	5.01446897235404	2000
1251	-43.126985769117645	10017.411469428655	266
1252	-32.44256000283487	9.367723652448122	2000
1253	142.4361295667856	49.80594042289999	2000
1254	-62.22429252898662	5.431641837946714	2000
1255	-4.8291335280416945	10030.463740663872	837
1256	106.87040489142291	48.77963858321605	2000
1257	22.236026696740023	19.45419078157789	2000
1258	-55.596315041360164	5.473940487394973	2000
1259	43.02915220960415	22.39470986884518	2000
1260	-33.44903943137276	14.965290046769693	2000
1261	-38.26218801601539	10.643615862721056	2000
1262	-55.97568497010136	5.0352401192028875	2000
1263	125.80676553407231	44.160015873395594	2000
1264	-25.846146812554775	17.420793005534943	2000
1265	-45.85744337075483	4.410579689118091	2000
1266	-40.956926199981176	4.860572697599758	2000
1267	282.4846793605719	70.95847629755738	1492
1268	150.32352256194648	53.668288784595646	2000
1269	107.6591064345384	46.284002142253904	2000
1270	128.09698334181206	43.36614413755068	2000
1271	296.64299149903985	89.59305889384655	1203
1272	41.68319932016692	10039.480287155584	949
1273	-54.275421720681585	4.697982507381635	2000
1274	-33.783938800449484	12.456379626930588	2000
1275	42.35409358904119	31.214006189176434	2000
1276	-3.7458605792035553	17.05130147671673	2000
1277	13.318732844131922	20.6718840569096	2000
1278	72.4278883119254	36.51718043290603	2000
1279	91.00481127447458	10060.01671300699	820
1280	13.641172400387774	22.41311371429584	2000
1281	72.2197539803859	38.53369717222319	2000
1282	-67.163444200059	10.712381043484307	2000
1283	29.36590143910128	20.239705007727405	2000
